Date,User,Tweet,clean_tweets
2022-09-04 14:32:07+00:00,Mura,@Skkane3Sk @AbsaKenya 🤣🤣 umaskini ndio inasumbua.,🤣🤣 umaskini ndio inasumbua.
2022-09-04 14:14:03+00:00,Sk kane,"@Murakariuki @AbsaKenya Mkuu you’re in the wrong place, kindly still utilize Mshwari and KCB Mpesa. Your time will… https://t.co/JHLBAxAqcY","Mkuu you’re wrong place, kindly still utilize Mshwari KCB Mpesa. Your time will…"
2022-09-04 14:11:49+00:00,mohamed mbaru🇰🇪 /Bush,@AbsaKenya @Murakariuki https://t.co/RZyD7swGzs here Ni Nini mnataka kuficha!,Ni Nini mnataka kuficha!
2022-09-04 13:20:57+00:00,Sir H.,@National_Bank @a_omude @Murakariuki @AbsaKenya Statements should be given free of charge on email,Statements given free charge email
2022-09-04 13:20:37+00:00,Absa Bank Kenya,@alilageorge For that month statement.^AM,For month statement.^AM
2022-09-04 13:20:15+00:00,African Teacher,@oumasteveouma1 @National_Bank @a_omude @Murakariuki @AbsaKenya That was 180 per page bwana,That 180 per page bwana
2022-09-04 13:20:09+00:00,Sir H.,"@AbsaKenya @Murakariuki If this is true, then am heartbroken.","If true, heartbroken."
2022-09-04 13:18:54+00:00,African Teacher,@WaweruJohn10 @Murakariuki @AbsaKenya We have found ourselves in a country called Kenya,We found country called Kenya
2022-09-04 13:16:32+00:00,African Teacher,@AbsaKenya @Hermon254 25 per page?,25 per page?
2022-09-04 13:13:29+00:00,Absa Bank Kenya,@Ziloopi The bank statement downloaded from internet banking is free of charge including to certify.^AM,The bank statement downloaded internet banking free charge including certify.^AM
2022-09-04 13:10:37+00:00,Nyambura Ndung'u (Ziloopi),"@Murakariuki @AbsaKenya I can access my statement from absa by logging into the banking portal and i can print, is… https://t.co/8hx53ZXW0E","I access statement absa logging banking portal print, is…"
2022-09-04 12:54:25+00:00,James Ongal,@Murakariuki @AbsaKenya I was to open an account here but this is just discouraging now,I open account discouraging
2022-09-04 12:52:37+00:00,Cosmas Boit,@Murakariuki @AbsaKenya Tf is that @absaKenya. Thas extortion tbh,Tf . Thas extortion
2022-09-04 12:48:08+00:00,Twims,"@Murakariuki @AbsaKenya @AbsaKenya fraudsters, and the way I trusted this bank.🤔","fraudsters, way I trusted bank.🤔"
2022-09-04 12:44:14+00:00,DANIEL,@Murakariuki @AbsaKenya I didn’t know?,I didn’t know?
2022-09-04 12:36:07+00:00,Absa Bank Kenya,@Hermon254 The monthly statement sent to emails is kes 25 and an excise duty at 20%. To de-activate you can call us… https://t.co/28VXQzwTjK,The monthly statement sent emails kes 25 excise duty 20%. To de-activate call us…
2022-09-04 12:30:42+00:00,.....,@Murakariuki @AbsaKenya @AbsaKenya do you charge for the statement you send monthly if so how can I deactivate them?,charge statement send monthly I deactivate them?
2022-09-04 12:21:46+00:00,McRory,@Murakariuki @ken_muts @AbsaKenya Actually they charge 5 Bob per SMS they send you 😂😂😂,Actually charge 5 Bob per SMS send 😂😂😂
2022-09-04 12:15:14+00:00,TheInvestor🇰🇪🇱🇷,@Murakariuki @AbsaKenya @StanbicKE Sends my statement every month promptly without fail and without asking. Conside… https://t.co/fRGPY9HTTr,Sends statement every month promptly without fail without asking. Conside…
2022-09-04 12:11:36+00:00,SmoQin Wanjala,@AbsaKenya @Murakariuki OPAQUENESS detected,OPAQUENESS detected
2022-09-04 11:52:50+00:00,positive vibe,@Murakariuki @AbsaKenya Check this either join @KCBGroup or @KeEquityBank others are scam,Check either join others scam
2022-09-04 11:45:54+00:00,George Sunga,@National_Bank @ShiruNjuguna4 @Murakariuki @KipkiruiAR @a_omude @AbsaKenya 😉😁,😉😁
2022-09-04 11:37:31+00:00,Michaelobaji,@Murakariuki @AbsaKenya 😂😂😂😂😂😂,😂😂😂😂😂😂
2022-09-04 11:25:28+00:00,Mareen olando,@Murakariuki @AbsaKenya The way you joined at own will kindly walk away from this bank,The way joined kindly walk away bank
2022-09-04 11:23:53+00:00,Kevin Bulimu,@Murakariuki @AbsaKenya @sbmbankkenya sends for free! Smarter tomorrow,sends free! Smarter tomorrow
2022-09-04 11:00:28+00:00,JACKSON KIMANI ,"@Murakariuki @AbsaKenya @Coopbankenya @StanbicKE @KeEquityBank If you need certified copies, which I believe is wha… https://t.co/ICWlVbQPJy","If need certified copies, I believe wha…"
2022-09-04 10:58:11+00:00,michael kano,@Murakariuki @AbsaKenya Im an absa member. Statements are sent via email. If you want an official statement si u ju… https://t.co/eSFTcB1ok1,Im absa member. Statements sent via email. If want official statement si u ju…
2022-09-04 10:58:02+00:00,Ìsle δf Mãn {E = mc²},@Murakariuki @AbsaKenya Na ukitumia WiFi yako?,Na ukitumia WiFi yako?
2022-09-04 10:55:22+00:00,Khalifa Abdi 🇰🇪,@swalehomwayi @AbsaKenya Sawa 😂,Sawa 😂
2022-09-04 10:49:50+00:00,Peterson Wachira Bab,@Murakariuki @AbsaKenya Bro why is it so hard to read terms and conditions? https://t.co/pFTG406Y4g,Bro hard read terms conditions?
2022-09-04 10:45:12+00:00,%,@National_Bank @a_omude @Murakariuki @AbsaKenya Should be free,Should free
2022-09-04 10:44:19+00:00,Saint Hacker,"@Murakariuki @AbsaKenya With @KeEquityBank you query the statements right off the app.

If you need them certified… https://t.co/OO6XoFp2JE",With query statements right app. If need certified…
2022-09-04 10:38:32+00:00,RAO,@Murakariuki @AbsaKenya And what are you doing there? Why not just move on? There are 49 other commercial banks dul… https://t.co/RV3ImbvLBf,And there? Why move on? There 49 commercial banks dul…
2022-09-04 10:34:05+00:00,Fanuel,@Murakariuki @AbsaKenya Queensway Mama Ngina.,Queensway Mama Ngina.
2022-09-04 10:23:31+00:00,car guy,@Murakariuki @AbsaKenya statements should be free. the money that passes through these banks in a month already covers these costs. upus,statements free. money passes banks month already covers costs. upus
2022-09-04 10:17:07+00:00,Kithikamau,@National_Bank @a_omude @Murakariuki @AbsaKenya Wow! The snark in these responses; SM managers be playing with an o… https://t.co/NzmRshkSv7,Wow! The snark responses; SM managers playing o…
2022-09-04 10:06:00+00:00,Wagereka K. Irari,@SilasToka @AbsaKenya Tukuje lunch lini?,Tukuje lunch lini?
2022-09-04 10:01:57+00:00,Carter🇰🇪,@meneliq_2 @Murakariuki @AbsaKenya 🤣🤣 statement tunachukua online for free,🤣🤣 statement tunachukua online free
2022-09-04 09:59:31+00:00,Abaki _waweru,@Murakariuki @AbsaKenya I get my statements from @AbsaKenya on email &amp; it's free. Subscribe to internet banking you… https://t.co/vSyvctCcvI,I get statements email &amp; free. Subscribe internet banking you…
2022-09-04 09:41:24+00:00,Denny,"@Murakariuki @AbsaKenya Sometime last year we were required to provide bank statement, nkaenda absa wakanshow ati t… https://t.co/8Sdu2RuU2t","Sometime last year required provide bank statement, nkaenda absa wakanshow ati t…"
2022-09-04 09:36:52+00:00,I feel loike,"@sambavu @Murakariuki @AbsaKenya @KCBGroup They don’t give statements on email though, you have to go to the bank p… https://t.co/98SBBHguuR","They don’t give statements email though, go bank p…"
2022-09-04 09:33:49+00:00,Biological Father.,"@Murakariuki @AbsaKenya Sioni anyone akiongea about equity bank hapa ,,what is?","Sioni anyone akiongea equity bank hapa ,,what is?"
2022-09-04 09:26:50+00:00,Duncan,@jr_odette @FamilyBankKenya @AbsaKenya @Murakariuki Aki.. ukweli ndugu.. I should DM my account no to them😅,Aki.. ukweli ndugu.. I DM account them😅
2022-09-04 09:18:00+00:00,Muthaura Dennis,@LevyWetu @Murakariuki @AbsaKenya @ElimuSacco Trans Nation Sacco. What terms to be specific?,Trans Nation Sacco. What terms specific?
2022-09-04 09:16:18+00:00,Lorenz Van Atito,@Murakariuki @AbsaKenya I was a victim once. 😂🤣😂🤣,I victim once. 😂🤣😂🤣
2022-09-04 09:11:43+00:00,Gish Mwenyewe,@Murakariuki @AbsaKenya That is what 001 are going thru.. Salo shud be paid on time esp to medical professionals. S… https://t.co/GliHZpugm1,That 001 going thru.. Salo shud paid time esp medical professionals. S…
2022-09-04 09:11:09+00:00,Johnnybig,"@Murakariuki @AbsaKenya Kwait tru, that is rate I had koff wen I asked 4 my late mothers statement. They r taking o… https://t.co/n8zTaYdRjI","Kwait tru, rate I koff wen I asked 4 late mothers statement. They r taking o…"
2022-09-04 09:08:10+00:00,Odera The One,@SilasOrumba @Murakariuki @AbsaKenya @StanbicKE StanChat,StanChat
2022-09-04 08:58:52+00:00,Vanonᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ,@Murakariuki @AbsaKenya Equity charges ksh 2500 just to verify its your statement,Equity charges ksh 2500 verify statement
2022-09-04 08:52:31+00:00,Sidian Bank,"@ElvisKesley @National_Bank @a_omude @Murakariuki @AbsaKenya Good Morning Elvis, 
Thank you for the feedback, we are glad to serve you. ^EM","Good Morning Elvis, Thank feedback, glad serve you. ^EM"
2022-09-04 08:48:12+00:00,Elvis Ken,@SidianBank @National_Bank @a_omude @Murakariuki @AbsaKenya We love your services....,We love services....
2022-09-04 08:43:28+00:00,Mura,@kivuvamartine @Kenyan_Critic @AbsaKenya And why is absa charging for what you get free?,And absa charging get free?
2022-09-04 08:43:25+00:00,John Waweru🇰🇪🇩🇪,@Murakariuki @AbsaKenya The whole banking system in Kenya is a con industry. In Europe no bank changes for any amou… https://t.co/NSGAXSoeSD,The whole banking system Kenya con industry. In Europe bank changes amou…
2022-09-04 08:42:55+00:00,Favor,@Murakariuki @AbsaKenya Boss wachana nao they rebranded tabia ni zile zile,Boss wachana nao rebranded tabia ni zile zile
2022-09-04 08:40:22+00:00,Mura,@kivuvamartine @Arap_PKigen @Kenyan_Critic @AbsaKenya Courteous ni kuuliza masoja na teller ladies about their fami… https://t.co/IKeooGjig4,Courteous ni kuuliza masoja na teller ladies fami…
2022-09-04 08:40:10+00:00,Silas orumba Wameyo,"@Murakariuki @AbsaKenya The Best bank in the world is none other than @StanbicKE .
Good customer service.",The Best bank world none . Good customer service.
2022-09-04 08:38:14+00:00,Silas orumba Wameyo,@AbsaKenya @Murakariuki Stop stealing from kenyans,Stop stealing kenyans
2022-09-04 08:31:29+00:00,Nel 🇰🇪🇺🇸🇿🇦,@FamilyBankKenya @dunnie_sang @AbsaKenya @Murakariuki Sasa mtumie kitu kwa account,Sasa mtumie kitu kwa account
2022-09-04 08:19:30+00:00,Mynor,Avoid @AbsaKenya for salaried employees. @Coopbankenya and @NCBABankKenya and @KCBGroup  are my top recommendations.,Avoid salaried employees. top recommendations.
2022-09-04 08:14:38+00:00,Wariara,"@Kenyan_Critic @Murakariuki @AbsaKenya I'd you print it, it's stamped for free... I understand not wanting people p… https://t.co/yCsgfssW4w","I'd print it, stamped free... I understand wanting people p…"
2022-09-04 08:12:22+00:00,Wariara,"@Murakariuki @AbsaKenya I once asked for my statement at a branch for at court case some years back... Yoh, my bill… https://t.co/JxN4j8GHFp","I asked statement branch court case years back... Yoh, bill…"
2022-09-04 08:11:42+00:00,Kivuva,@Murakariuki @Arap_PKigen @Kenyan_Critic @AbsaKenya You're now being petty. Such a sloppy reasoning coming from som… https://t.co/3PNwPfLuka,You're petty. Such sloppy reasoning coming som…
2022-09-04 08:10:51+00:00,edwinsediPA,"@Murakariuki @AbsaKenya 😅😅 @AbsaKenya . 
As your client said, irris warr irris!!! 
I was to open an account so i ca… https://t.co/uLYXEjfGcT","😅😅 . As client said, irris warr irris!!! I open account ca…"
2022-09-04 08:05:56+00:00,Mura,@kivuvamartine @Arap_PKigen @Kenyan_Critic @AbsaKenya You go around asking strangers about their families so you can get freebies? 🤣🤣,You go around asking strangers families get freebies? 🤣🤣
2022-09-04 08:04:17+00:00,Mura,@edipaedwins @AbsaKenya Irris warrrr irriss. 🤣🤣 https://t.co/zIKQE70FAr,Irris warrrr irriss. 🤣🤣
2022-09-04 08:02:51+00:00,sonia abdul,@Murakariuki @AbsaKenya Same happened to me .. I closed the account,Same happened .. I closed account
2022-09-04 07:56:19+00:00,Ochuodho 🇰🇪🚩🚩,@Robert13313519 @AbsaKenya @Murakariuki There's probably even a charge for tweeting their page,There's probably even charge tweeting page
2022-09-04 07:53:28+00:00,edwinsediPA,"@AbsaKenya @Murakariuki Weka hapa tuone...ama wacha tu.. hey,@Murakariuki cheza na hiyo DM, weka hapa.","Weka hapa tuone...ama wacha tu.. hey, cheza na hiyo DM, weka hapa."
2022-09-04 07:52:12+00:00,Menez O'Flahertie Schuur,@Murakariuki @AbsaKenya I went to ABSA  branch and requested for a glass of water. I won't forget the look customer… https://t.co/YLqdQNKspm,I went ABSA branch requested glass water. I forget look customer…
2022-09-04 07:51:15+00:00,Paul Mwangi,@muthaura_kins @Murakariuki @AbsaKenya That's a loan statement. Business or personal account statement should not be charged,That's loan statement. Business personal account statement charged
2022-09-04 07:49:33+00:00,Paul Mwangi,@hulkmania618 @Murakariuki @AbsaKenya But not 590 per page,But 590 per page
2022-09-04 07:47:25+00:00,Absa Bank Kenya,"@itscolloo Hi @itscolloo, you are charged transactional message alerting you for  debit withdrawals and for deposit… https://t.co/lyKkiO0zdf","Hi , charged transactional message alerting debit withdrawals deposit…"
2022-09-04 07:47:17+00:00,Mura,@agydaceaser @AbsaKenya What about uncertified pdf statements sent on email?,What uncertified pdf statements sent email?
2022-09-04 07:46:38+00:00,Mura,@OwenFanuel @AbsaKenya Refer me to your branch bro. I need one.,Refer branch bro. I need one.
2022-09-04 07:45:07+00:00,Collo🇰🇪 ™️,@Murakariuki @AbsaKenya Absa wake overated hatujaaanza na sms cost,Absa wake overated hatujaaanza na sms cost
2022-09-04 07:44:55+00:00,"𝐅𝐨𝐮𝐳𝐢 𝐀 𝐀𝐥𝐢, 𝐂𝐩𝐚",@AbsaKenya @Murakariuki What are you hiding. Say it public. There's nothing to hide. Just answer to the allegation.,What hiding. Say public. There's nothing hide. Just answer allegation.
2022-09-04 07:44:32+00:00,@AgydaCeaser,@Murakariuki @AbsaKenya There is no bank that operates in the market like a charity organisation.I have banked with… https://t.co/fw4tA3aWnd,There bank operates market like charity organisation.I banked with…
2022-09-04 07:44:05+00:00,Collo🇰🇪 ™️,"@AbsaKenya now charges sms alerts 370 Kenyan shillings a month kwani what sort of a money scheme is this, ata month… https://t.co/PvcYZIIFzY","charges sms alerts 370 Kenyan shillings month kwani sort money scheme this, ata month…"
2022-09-04 07:42:41+00:00,Ang,@Murakariuki @AbsaKenya This is one of the reasons I appreciate my bank DTB so much!,This one reasons I appreciate bank DTB much!
2022-09-04 07:38:20+00:00,Absa Bank Kenya,@SilasToka Most welcome ^RM,Most welcome ^RM
2022-09-04 07:36:17+00:00,Silas M. Toka,@AbsaKenya Thank you for returning my money.,Thank returning money.
2022-09-04 07:32:45+00:00,Fanuel,@denkm7 @Murakariuki @AbsaKenya Verification is free.,Verification free.
2022-09-04 07:31:46+00:00,Kalani Walter,@Murakariuki @AbsaKenya Hamia ncba loop you can get the statement from the app directly,Hamia ncba loop get statement app directly
2022-09-04 07:31:38+00:00,Fanuel,@Murakariuki @AbsaKenya They send statements on email. Wacha mambo.,They send statements email. Wacha mambo.
2022-09-04 07:29:48+00:00,Sidian Bank,"@ElvisKesley @National_Bank @a_omude @Murakariuki @AbsaKenya Good Morning Elvis, 
Thank you for the good word.^EM","Good Morning Elvis, Thank good word.^EM"
2022-09-04 07:29:03+00:00,BERNIE KIRUI,@Kimuzi_ @AbsaKenya is the Best Bank in Kenya,Best Bank Kenya
2022-09-04 07:24:56+00:00,Mariam Mohammed,@Murakariuki @AbsaKenya That is why I love banking with cooperative bank,That I love banking cooperative bank
2022-09-04 07:22:24+00:00,M.D.Ogutu,@Murakariuki @AbsaKenya There are many banks.if you can't manage Absa's terms you can choose another bank,There many banks.if can't manage Absa's terms choose another bank
2022-09-04 07:17:42+00:00,ARON KECHA,@moffatmuraya @Murakariuki @AbsaKenya If you look at the schedule of fees and taxes on the fees @AbsaKenya the only… https://t.co/XULAhOXWp9,If look schedule fees taxes fees only…
2022-09-04 07:12:50+00:00,kim,@opiti_calvin @Murakariuki @AbsaKenya @Coopbankenya @StanbicKE The same @StanbicKE that charges KES 12 for a mini s… https://t.co/5mTfK9EQkz,The charges KES 12 mini s…
2022-09-04 07:06:23+00:00,Dan M,@AbsaKenya @Murakariuki @AbsaKenya this is why your predecessor @Barclays failed in the Kenyan market after years o… https://t.co/mtXvMrczlm,predecessor failed Kenyan market years o…
2022-09-04 07:02:05+00:00,Brenda Mungai,"@AbsaKenya @Murakariuki CLARIFY HERE, DON'T BE SILLY. Are we ALL in his DMs as well?","CLARIFY HERE, DON'T BE SILLY. Are ALL DMs well?"
2022-09-04 06:59:56+00:00,Joseph Abiero,@Murakariuki @AbsaKenya Luckily it isn't the only option.,Luckily option.
2022-09-04 06:59:37+00:00,Odera The One,@AbsaKenya @Murakariuki Andikeni hapa ndio tujue buana!,Andikeni hapa ndio tujue buana!
2022-09-04 06:59:30+00:00,ken shabz,@National_Bank @a_omude @Murakariuki @AbsaKenya Why do you charge!?,Why charge!?
2022-09-04 06:57:49+00:00,Karl Enterprises,@Murakariuki @AbsaKenya Bank statements via emails are free @KeEquityBank,Bank statements via emails free
2022-09-04 06:53:51+00:00,The Laptop Doc🃏,@Murakariuki @AbsaKenya Welcome to @Coopbankenya where statements are monthly and very freeee...590 nyama kilo moja...wueeh!!😅😅,Welcome statements monthly freeee...590 nyama kilo moja...wueeh!!😅😅
2022-09-04 06:51:38+00:00,wely,@Murakariuki @AbsaKenya Add @StanChartKE to that list!,Add list!
2022-09-04 06:47:03+00:00,Eng. Opiti Calvin 🇰🇪 🇿🇦,@Murakariuki @denkm7 @AbsaKenya @Coopbankenya @StanbicKE Things might changed coz awhile back @stanbicKE charged me… https://t.co/T8WeNQQ768,Things might changed coz awhile back charged me…
2022-09-04 06:42:46+00:00,TEDx,@AbsaKenya @Murakariuki Clarify here.. DM is for sexting,Clarify here.. DM sexting
2022-09-04 06:40:09+00:00,K.j Karari,@FamilyBankKenya @IanKirui13 @Murakariuki @AbsaKenya Get your account verified then start commenting.,Get account verified start commenting.
2022-09-04 06:35:22+00:00,Joe Wachiuri,@Murakariuki @AbsaKenya Thanks for the info.,Thanks info.
2022-09-04 06:30:24+00:00,ridiculous,@AbsaKenya @Murakariuki Na hivo ndo tunahama huko kwenu🚶,Na hivo ndo tunahama huko kwenu🚶
2022-09-04 06:29:03+00:00,Elvis Ken,"@National_Bank @a_omude @Murakariuki @AbsaKenya You are thieves. We need to move as fast as lightning.
Try @SidianBank",You thieves. We need move fast lightning. Try
2022-09-04 06:26:26+00:00,Levy Wetu,@muthaura_kins @Murakariuki @AbsaKenya Which SACCO and what are your terms? And please don't tell me about… https://t.co/CBnlCecZBc,Which SACCO terms? And please tell about…
2022-09-04 06:25:54+00:00,Kivuva,@Arap_PKigen @Kenyan_Critic @Murakariuki @AbsaKenya Hahahahaha! I never tip. I've learnt knowing how someone is and… https://t.co/wGf8INH2SK,Hahahahaha! I never tip. I've learnt knowing someone and…
2022-09-04 06:25:26+00:00,don butrose,@TonyAyieko @AbsaKenya @Murakariuki 😂😂😂😂,😂😂😂😂
2022-09-04 06:25:10+00:00,Chris Kemboi,If this true then @AbsaKenya are robbing Kenyans in day broad day light https://t.co/SLZl66xOFj,If true robbing Kenyans day broad day light
2022-09-04 06:23:00+00:00,#VictoryUpheld,@Murakariuki @AbsaKenya #VictoryUpheld,#VictoryUpheld
2022-09-04 06:09:10+00:00,Mr MBAVU,@Murakariuki @AbsaKenya I think @KCBGroup Charges as well. Not sure how much per page though.,I think Charges well. Not sure much per page though.
2022-09-04 06:08:51+00:00,Peter Kigen⤴️,"@kivuvamartine @Kenyan_Critic @Murakariuki @AbsaKenya Those small tips u give them to keep the ""friendship"" when co… https://t.co/Rz79EaZMoB","Those small tips u give keep ""friendship"" co…"
2022-09-04 06:04:56+00:00,Thorin,@hulkmania618 @Murakariuki @AbsaKenya @DTBKenya gives it for free and are very supportive incase of any issues.,gives free supportive incase issues.
2022-09-04 05:58:50+00:00,kangaroo,"@AbsaKenya @Murakariuki Why not make it public? A good space have been provided,mass has been gathered for you to s… https://t.co/K8RrEzRl5c","Why make public? A good space provided,mass gathered s…"
2022-09-04 05:58:05+00:00,Kevin Kiumbe,@Murakariuki @AbsaKenya Theft!,Theft!
2022-09-04 05:56:57+00:00,Kenny Kosgei,"@denkm7 @Murakariuki @AbsaKenya Hold on, the also charge for the monthly email statement?","Hold on, also charge monthly email statement?"
2022-09-04 05:54:53+00:00,Mimi Bea,@Murakariuki @hulkmania618 @AbsaKenya Stanbic have a charge for mailing statements on request or printing. The norm… https://t.co/ZXeljF58Ko,Stanbic charge mailing statements request printing. The norm…
2022-09-04 05:46:13+00:00,wachira njeri,@Murakariuki @AbsaKenya *us *your,*us *your
2022-09-04 05:43:43+00:00,Mura,@KeEquityBank @Motherofcreator @AbsaKenya How much is a pdf statement sent via email?,How much pdf statement sent via email?
2022-09-04 05:43:33+00:00,wachira njeri,@Murakariuki @AbsaKenya Let me tell you Maina🙄🙄this @AbsaKenya will one day give as gastritis...one day you account… https://t.co/YBt2mpVRex,Let tell Maina🙄🙄this one day give gastritis...one day account…
2022-09-04 05:42:23+00:00,Oxymoron,@Murakariuki @AbsaKenya @NCBABankKenya monthly statements are a foreign policy to you guys? No one is talking about you people,monthly statements foreign policy guys? No one talking people
2022-09-04 05:40:48+00:00,Oxymoron,@Murakariuki @Tamiy89896638 @AbsaKenya @Coopbankenya Kwa stamped ndio mambo iko,Kwa stamped ndio mambo iko
2022-09-04 05:39:01+00:00,Oxymoron,@hulkmania618 @Murakariuki @AbsaKenya You sure? I get mine for free and for the other account it’s on request and f… https://t.co/V5QVaV7NVm,You sure? I get mine free account it’s request f…
2022-09-04 05:37:13+00:00,Wan Stan,"@Murakariuki @AbsaKenya Alafu ukicomplain huku they tell you, ""Please call 07...""

I mean, why am I calling? I pay… https://t.co/WtBhwfHcdu","Alafu ukicomplain huku tell you, ""Please call 07..."" I mean, I calling? I pay…"
2022-09-04 05:35:37+00:00,Equity Bank Kenya,"@Motherofcreator @Murakariuki @AbsaKenya Hello, you can access your bank statement at Ksh 180 per page from any of… https://t.co/hadm1FjJSn","Hello, access bank statement Ksh 180 per page of…"
2022-09-04 05:32:59+00:00,GatheX001,@AbsaKenya @ombudsman  @BBCNews @barclayscenter @BarclaysUK @BarclaysUKHelp  why all the looting https://t.co/yp4e7VSF5a,looting
2022-09-04 05:32:39+00:00,kmg2017,@Murakariuki @AbsaKenya If you print and go with them they stamp for free,If print go stamp free
2022-09-04 05:32:22+00:00,Oxymoron,@AbsaKenya @Murakariuki Semea hapa tuone wizi yenu vizuri,Semea hapa tuone wizi yenu vizuri
2022-09-04 05:32:04+00:00,Magipo Farm,@Murakariuki @AbsaKenya @DTBKenya how are your charges?,charges?
2022-09-04 05:28:58+00:00,Wan Stan,@alexmwanzo @KCBGroup @AbsaKenya 😂😂😂,😂😂😂
2022-09-04 05:28:27+00:00,Mugaciku wa Mbari ya Kamore®🍥,@Murakariuki @AbsaKenya @GulfAfricanBank are killing us too with the charges  on bank  statements,killing us charges bank statements
2022-09-04 05:26:51+00:00,Ustadh Bhai🇰🇪,@Murakariuki @AbsaKenya Daylight robbery,Daylight robbery
2022-09-04 05:26:20+00:00,Smilemore😊,"@Murakariuki @AbsaKenya Haiya, they send mine every end month FOR FREE on mail ama mnakatanga kakitu never been keen on that @AbsaKenya","Haiya, send mine every end month FOR FREE mail ama mnakatanga kakitu never keen"
2022-09-04 05:24:05+00:00,Adung'o Philip,@Murakariuki @AbsaKenya Hii Ni uwongo...,Hii Ni uwongo...
2022-09-04 05:21:44+00:00,TurboDiesel,@Stan_Subru @KCBGroup @AbsaKenya Ha no thanks my relationship  with @KCBGroup if perfect,Ha thanks relationship perfect
2022-09-04 05:18:53+00:00,Wan Stan,@alexmwanzo @KCBGroup Kuja @AbsaKenya hatuna izo mashida.,Kuja hatuna izo mashida.
2022-09-04 05:18:02+00:00,P_jnr,@DixonNungoh @Murakariuki @AbsaKenya @KCBGroup @KCBGroup  same WhatsApp group they charge and only give hard copy,WhatsApp group charge give hard copy
2022-09-04 05:16:27+00:00,The Gingerbreadman,"@Murakariuki @AbsaKenya Why should one pay to have information on your money they hold, similar question, why shoul… https://t.co/unv5BAAhUZ","Why one pay information money hold, similar question, shoul…"
2022-09-04 05:13:06+00:00,Ajuma Philip,@Murakariuki @AbsaKenya And if you dont have money in your bank account they deduct to negative. Worst bank ever,And dont money bank account deduct negative. Worst bank ever
2022-09-04 05:09:36+00:00,BlueBadge,@AbsaKenya @Murakariuki Ratio this dm,Ratio
2022-09-04 05:09:29+00:00,MWADIME,@TonyAyieko @AbsaKenya @Murakariuki 😂😂😂,😂😂😂
2022-09-04 04:55:03+00:00,lee victor 🇰🇪,@Murakariuki @AbsaKenya What? This is not right...,What? This right...
2022-09-04 04:53:55+00:00,Absa Bank Kenya,"@KeruboEss Hi @KeruboEss , please clarify on the text messages you are querying about ^RM","Hi , please clarify text messages querying ^RM"
2022-09-04 04:51:36+00:00,paul mwangi kinuthia,@AbsaKenya I am one happy account holder at Absa bank but I don't understand why you charge so much when someone re… https://t.co/AcO1OYkbrn,I one happy account holder Absa bank I understand charge much someone re…
2022-09-04 04:51:03+00:00,Frankie_7564🇰🇪,@moffatmuraya @Murakariuki @AbsaKenya Been experiencing the same,Been experiencing
2022-09-04 04:50:05+00:00,Frankie_7564🇰🇪,"@Murakariuki @AbsaKenya I noticed that too, @AbsaKenya has insane deductions that recur monthly.","I noticed too, insane deductions recur monthly."
2022-09-04 04:49:26+00:00,Kerubo Onyiego,"@AbsaKenya what’s with the many text messages??? 
It’s getting so annoying tbh",what’s many text messages??? It’s getting annoying
2022-09-04 04:48:43+00:00,Wekesa,"@Murakariuki @AbsaKenya Na vile nimekuwa tu hapo nanyemelea @AbsaKenya nifungua acc next, hii twitter husaidia at times,","Na vile nimekuwa tu hapo nanyemelea nifungua acc next, hii twitter husaidia times,"
2022-09-04 04:45:37+00:00,EnormousWins,@Murakariuki @AbsaKenya This is immoral.... Pdf statements should be free....,This immoral.... Pdf statements free....
2022-09-04 04:44:38+00:00,paul mwangi kinuthia,"@Murakariuki @AbsaKenya That's what they charge and it's so unfair, I requested for a 21 days statement and I got a… https://t.co/hUU1TKrWLZ","That's charge unfair, I requested 21 days statement I got a…"
2022-09-04 04:40:20+00:00,Mishyclinton ke,@AbsaKenya @Murakariuki @AbsaSouthAfrica  inadhani ati ni kila mtu ako na pesa za kupeana watu kujeni huku @KCBGroup  the best ever,inadhani ati ni kila mtu ako na pesa za kupeana watu kujeni huku best ever
2022-09-04 04:39:26+00:00,Kijana ya SirKaJah,"@National_Bank @KipkiruiAR @Murakariuki @AbsaKenya Uongo, I was charged 1,800 for 6 pages","Uongo, I charged 1,800 6 pages"
2022-09-04 04:27:09+00:00,Nescy,@SindanoTu @moffatmuraya @Murakariuki @AbsaKenya Ah no they dont! Not one bank beats @StanChart,Ah dont! Not one bank beats
2022-09-04 04:20:35+00:00,Wuod Olik Dunga,@Murakariuki @AbsaKenya KCB also charges,KCB also charges
2022-09-04 04:18:45+00:00,Ja Konyango Rabala 🇰🇪,@Murakariuki @AbsaKenya This is so wrong. Just switch to @Coopbankenya . You will thank me later. @AbsaKenya is for the rich.,This wrong. Just switch . You thank later. rich.
2022-09-04 04:12:16+00:00,D.O.B,@National_Bank @KipkiruiAR @a_omude @Murakariuki @AbsaKenya Good job @KeEquityBank a bank for hustler's you make us survive manze,Good job bank hustler's make us survive manze
