Date,User,Tweet,clean_tweets
2022-09-04 14:24:25+00:00,nehemiah bosire,"@Diet_prada891 @nguli_victor @Onorpik So in this case, let me use an example. An ethical hacker won't take the mone… https://t.co/9arxK8GoJI","So case, let use example. An ethical hacker take mone…"
2022-09-04 14:23:47+00:00,Barrack Onyango™,@DenisMaosa @Safaricom_Care 🤣🤣🤣,🤣🤣🤣
2022-09-04 14:22:43+00:00,Dominic Bett,"@allan_muriuki @Safaricom_Care Nitumie k bna , Io pesa ni mingi","Nitumie k bna , Io pesa ni mingi"
2022-09-04 14:21:48+00:00,Blackii⚪,@Nyaberih_ Download mpesa app ama my safaricom app,Download mpesa app ama safaricom app
2022-09-04 14:20:30+00:00,Kunguru K Kizito,@allan_muriuki @Safaricom_Care This is done by Safaricom guys then the same guys ask you to DM.,This done Safaricom guys guys ask DM.
2022-09-04 14:20:19+00:00,🏃🏿‍♂️Kalenjin Pipe 🇰🇪🐦,@nasmohamed131 @Livingitupbro @SafaricomPLC @Safaricom_Care Use biometrics instead of pin when using Mpesa app,Use biometrics instead pin using Mpesa app
2022-09-04 14:19:12+00:00,musyokajunior64,@Safaricom_Care 0705777350,705777350
2022-09-04 14:18:02+00:00,certifiedcharacterdeveloper,@Safaricom_Care Hey @Safaricom_Care @SafaricomPLC @Safaricom_Care mnataka niwaite mara ngapi. Sasa mbona mnirudishi… https://t.co/wwpmoUbuzQ,Hey mnataka niwaite mara ngapi. Sasa mbona mnirudishi…
2022-09-04 14:17:24+00:00,Budhist,@Nyaberih_ Click hapo kwa safaricom then urudi sasa mpesa.,Click hapo kwa safaricom urudi sasa mpesa.
2022-09-04 14:17:06+00:00,Frank,@Safaricom_Care Hey! I have been experiencing poor m-pesa services today. From almost getting stuck in the supermar… https://t.co/4KdGihJRbW,Hey! I experiencing poor m-pesa services today. From almost getting stuck supermar…
2022-09-04 14:16:37+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/YMFx5EL1Ht,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 14:15:31+00:00,musyokajunior64,@Safaricom_Care Ama kuna vile naeza pata verification code ile itatumwa kwa hio line niverify my email only email v… https://t.co/t2Il8WrNLW,Ama kuna vile naeza pata verification code ile itatumwa kwa hio line niverify email email v…
2022-09-04 14:15:13+00:00,Dr.F M,@allan_muriuki @Safaricom_Care Hata hivo mko na pesa mingi aje,Hata hivo mko na pesa mingi aje
2022-09-04 14:14:58+00:00,nasmohamed,"@Livingitupbro @SafaricomPLC I had same issue this morning,   i called @Safaricom_Care , and they informed me it co… https://t.co/pRbb8ZSfD8","I issue morning, called , informed co…"
2022-09-04 14:14:53+00:00,Safaricom Care,@wambo_gwance Checking in a short while. ^AB,Checking short while. ^AB
2022-09-04 14:14:40+00:00,Patricia Mbela,@Safaricom_Care @SafaricomPLC  Mpesa App Deleted PAP!!! Tell us when you fix the problem 🙄🙄🙄 https://t.co/jdhr5MkKNp,Mpesa App Deleted PAP!!! Tell us fix problem 🙄🙄🙄
2022-09-04 14:13:44+00:00,silaa,@Safaricom_Care I onces called you about this pesa kutolewa ukiwa umeshika simu pesa zinapotea what nilisaidiwa nay… https://t.co/vz7FEd9LDR,I onces called pesa kutolewa ukiwa umeshika simu pesa zinapotea nilisaidiwa nay…
2022-09-04 14:13:44+00:00,Rio,Hii ujinga mtaacha lini? @Safaricom_Care why do you allow this? https://t.co/LQeuWsG0Ar,Hii ujinga mtaacha lini? allow this?
2022-09-04 14:13:24+00:00,Clayo_254,@Onorpik Hii issue hua inatokana kama uli log in kwa mpesa app kwa phone ya mtu mwingine. Ju mpesa app hutumia eith… https://t.co/AADzINB6qY,Hii issue hua inatokana kama uli log kwa mpesa app kwa phone ya mtu mwingine. Ju mpesa app hutumia eith…
2022-09-04 14:13:23+00:00,Michael Kiteki,"#supremecourtofkenya 

Which is the best ruling for presidential petition on Monday 5th?

Citizen TV |Nairobi count… https://t.co/rNdSycnVcC",#supremecourtofkenya Which best ruling presidential petition Monday 5th? Citizen TV |Nairobi count…
2022-09-04 14:13:23+00:00,John K. Odande,Safaricom must address this FAST. Becoming the norm. And that's scary. https://t.co/E7QyQKfYzh,Safaricom must address FAST. Becoming norm. And that's scary.
2022-09-04 14:11:36+00:00,Japheth Kiprotich,@Livingitupbro @SafaricomPLC @SafaricomPLC @Safaricom_Care please be calling me to ask if I am sure I want to trans… https://t.co/8Z3iiMV77P,please calling ask I sure I want trans…
2022-09-04 14:11:21+00:00,kadz,@Livingitupbro @SafaricomPLC Whaaaaat safaricom now this is too much,Whaaaaat safaricom much
2022-09-04 14:08:55+00:00,Rio,@Safaricom_Care look into the issue of this fake account @SafaricomPLC_5N. Why is it that everytime is talk to you… https://t.co/2N9eAg3xpB,look issue fake account . Why everytime talk you…
2022-09-04 14:08:40+00:00,LOYALTY sneakers 254,"Hello @Safaricom_Care Help me reverse this one 

QI49DI6VHJ Confirmed. Ksh200.00 sent to Geoffrey Kirui Kimarong' 0… https://t.co/GWjAnXJS6d",Hello Help reverse one QI49DI6VHJ Confirmed. Ksh200.00 sent Geoffrey Kirui Kimarong' 0…
2022-09-04 14:08:34+00:00,PabloKE,@Safaricom_Care Asante!,Asante!
2022-09-04 14:08:09+00:00,Mk💙,@Safaricom_Care Mbwa bundles za birthday mlipeka wapi,Mbwa bundles za birthday mlipeka wapi
2022-09-04 14:06:53+00:00,Safaricom Care,@musyokajunior64 Samahani hautafaulu kufanya replacement ikiwa sio wewe mwenye kitambulisho. Tafadhali mwombe mweny… https://t.co/enp7l0nSXj,Samahani hautafaulu kufanya replacement ikiwa sio wewe mwenye kitambulisho. Tafadhali mwombe mweny…
2022-09-04 14:06:27+00:00,nasra rashid🇰🇪🇹🇿,@shikshaarora_ @Safaricom_Care Send me mpesa 5K by mistake and let's see what happens .,Send mpesa 5K mistake let's see happens .
2022-09-04 14:05:29+00:00,SafaricomPLC,"@Rioencielos @Safaricom_Care Hi, apologies for the inconvenience caused. Kindly follow us back and DM a reachable number for assistance. ^CJ","Hi, apologies inconvenience caused. Kindly follow us back DM reachable number assistance. ^CJ"
2022-09-04 14:04:25+00:00,eva magiri,@zoom_ke @Livingitupbro @SafaricomPLC @Safaricom_Care The Authorization codes are even more dangerous. The Apps for… https://t.co/XOrHX5ICOr,The Authorization codes even dangerous. The Apps for…
2022-09-04 14:02:02+00:00,Rio,@Safaricom_Care check dm,check
2022-09-04 14:01:54+00:00,Mars Group Kenya,@SafaricomPLC @zacharia_k Seriously safaricom?,Seriously safaricom?
2022-09-04 14:01:53+00:00,ZoomKE🇰🇪,@Livingitupbro @SafaricomPLC Those customer care at @Safaricom_Care CAN'T understand such things..,Those customer care CAN'T understand things..
2022-09-04 14:01:47+00:00,Oredy,"@Safaricom_Care @allan_muriuki Unaeza Pata hii ""DM Please"" ni scam ingine... 🤣","Unaeza Pata hii ""DM Please"" ni scam ingine... 🤣"
2022-09-04 14:01:45+00:00,#trusttheprocess🇰🇪,"@Safaricom_Care People are complaining about losing their money and you are here bantering, where did humanity go? Mefii nyinyi","People complaining losing money bantering, humanity go? Mefii nyinyi"
2022-09-04 14:01:21+00:00,DAKtari Wa Udongo.,@DiabloGooner @Safaricom_Care Kwany watu wako na pesa hadi wanaeka kwa Mpesa. Siamini.,Kwany watu wako na pesa hadi wanaeka kwa Mpesa. Siamini.
2022-09-04 14:00:37+00:00,mamake Taf,"What comes into you mind when you come across one them👇👇🥰
Hit Dm,and let me know what you want more these🤗😍
Frame1… https://t.co/PIomcIJegF","What comes mind come across one them👇👇🥰 Hit Dm,and let know want these🤗😍 Frame1…"
2022-09-04 14:00:28+00:00,Safaricom Care,"@benardbenz1 Hello @benardbenz1, what error message are you getting when you request? DM your number,name and id number we check. ^OG","Hello , error message getting request? DM number,name id number check. ^OG"
2022-09-04 13:58:25+00:00,Welp!,@jobwekesa @SafaricomPLC I was in my house using Safaricom fiber,I house using Safaricom fiber
2022-09-04 13:57:53+00:00,Nicholas Kitaka,@Safaricom_Care Thank you.,Thank you.
2022-09-04 13:57:30+00:00,jkadenge,"@ledamalekina @ahmednasirlaw @SafaricomPLC Safaricom is not mandated and gazetted to conduct election, Safaricom is… https://t.co/20OPjLW8TV","Safaricom mandated gazetted conduct election, Safaricom is…"
2022-09-04 13:55:46+00:00,dan maina,It's funny one day safaricom will be no more,It's funny one day safaricom
2022-09-04 13:55:29+00:00,Sidong,"@beth_kasinga Since they 'Kenyanised', @safaricom has not been the same one we trusted. Give it 5 years, fragmentat… https://t.co/2vVtKLYn7A","Since 'Kenyanised', one trusted. Give 5 years, fragmentat…"
2022-09-04 13:54:28+00:00,Safaricom Care,"@FrancisKomoi Hallo Francis, tuma nambari yako ya simu hapa https://t.co/jF6LqBUAqM  , jina lako na nambari ya kitambulisho tuangalie. ^MA","Hallo Francis, tuma nambari yako ya simu hapa , jina lako na nambari ya kitambulisho tuangalie. ^MA"
2022-09-04 13:52:43+00:00,Ignatius Chakina,@allan_muriuki @Safaricom_Care Do u drink???,Do u drink???
2022-09-04 13:52:30+00:00,wambothemua_🇰🇪🇰🇪🇰🇪,@Safaricom_Care Hey check your inbox,Hey check inbox
2022-09-04 13:52:27+00:00,Calvince Ooko,@TelkomKenya @glincsservice I purchased my credit through safaricom but it just disappeared  it didn't reflect conf… https://t.co/6g9DQHFUse,I purchased credit safaricom disappeared reflect conf…
2022-09-04 13:52:02+00:00,Cosmas Boit,"@Livingitupbro @SafaricomPLC Guess it’s night time @SafaricomPLC 
@Safaricom_Care to step up and up their game in c… https://t.co/9PZ5tz24o1",Guess it’s night time step game c…
2022-09-04 13:51:33+00:00,MSWAKI,Hizi issues za mpesa kuwa hacked zimekua mingi sana oflate.  @Safaricom_Care update your systems ama we go red.,Hizi issues za mpesa kuwa hacked zimekua mingi sana oflate. update systems ama go red.
2022-09-04 13:51:16+00:00,Bethuel🎀Mwangi ®™🤠,@Liksooo @Safaricom_Care Kaabisa 😁❤️‍🔥🫵,Kaabisa 😁❤️‍🔥🫵
2022-09-04 13:51:14+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/KPmaPcODJI,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 13:51:11+00:00,H∀ᴚ∀Ⅎ 🇵🇸,"Lol I've a loan limit of 35k, if someone hacks into my mpesa, I'm taking that loan to recover my money and saying g… https://t.co/h5a82CcTn9","Lol I've loan limit 35k, someone hacks mpesa, I'm taking loan recover money saying g…"
2022-09-04 13:51:04+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/mTVRHnSVeQ,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 13:50:56+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/JBHuXzMU8O,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 13:50:47+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/YmzFtFzCLY,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 13:50:40+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/SDM64FBoAo,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 13:50:30+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/lZM93D2Hlw,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 13:50:22+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/Scl2wSQ2YW,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 13:50:16+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/KKJiaQeiVG,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 13:50:08+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/a2vUufTaCp,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 13:50:01+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/6l2uRFTPMN,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 13:49:53+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/A26JVRHNTw,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 13:49:45+00:00,Kyalo,Hao majamaa whose mpesa accounts were accessed without their knowledge need to share a list of all the apps they ha… https://t.co/LYh03Y4tyv,Hao majamaa whose mpesa accounts accessed without knowledge need share list apps ha…
2022-09-04 13:48:56+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/MswwfSaGAJ,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 13:48:53+00:00,Dye Anna,"@NevilMaloba It will be hard for them to install an app without you being aware. But if they need that data, safari… https://t.co/oZyG7oE2ZD","It hard install app without aware. But need data, safari…"
2022-09-04 13:48:52+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/8aWgzkbdCt,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 13:48:49+00:00,Safaricom Care,"@pablo_peterke Yes, Pablo. M-PESA is okay. ^WS","Yes, Pablo. M-PESA okay. ^WS"
2022-09-04 13:48:44+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/8IUzDRqOU1,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 13:48:37+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/INrbmPINX8,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 13:48:24+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/JkprlqebwW,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 13:48:15+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/fNQgdpcTuz,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 13:48:08+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/OvRx3LQFOv,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 13:48:01+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/Q2ZoJ6Oeub,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 13:47:49+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko  Ruto the 5th Kisum… https://t.co/p8Ap8qTV0M,Citizen TV Winnie Odinga Chelsea Manchester United Kisii On Monday Chilwell Kalonzo Mike Sonko Ruto 5th Kisum…
2022-09-04 13:47:08+00:00,Ian Ke🇰🇪 🇺🇬 🇹🇿,"Am just learning that, if you use safaricom Mpesa App through WIFI, someone can acess your details and send money f… https://t.co/j1y3FIXym4","Am learning that, use safaricom Mpesa App WIFI, someone acess details send money f…"
2022-09-04 13:46:22+00:00,musyokajunior64,@Safaricom_Care So naeza replace mbila id ju mwenyewe ako mbali na number yake ilipotea pamoja na line??,So naeza replace mbila id ju mwenyewe ako mbali na number yake ilipotea pamoja na line??
2022-09-04 13:46:19+00:00,FTMM,@Safaricom_Care Updated,Updated
2022-09-04 13:46:13+00:00,ZAKARIA NOOR 👑,Nlidhani its a me thing time walinicheza a clean 13$ yenye nlitoa paypal na previous number nikidhani nilichange wa… https://t.co/fbga30yA0i,Nlidhani thing time walinicheza clean 13$ yenye nlitoa paypal na previous number nikidhani nilichange wa…
2022-09-04 13:44:37+00:00,ZAKARIA NOOR 👑,"Safarithieves again at it, damn Safaricom needs to be closed down asap. Close shop @Safaricom_Care @SafaricomPLC https://t.co/hLFA62g8sf","Safarithieves it, damn Safaricom needs closed asap. Close shop"
2022-09-04 13:43:21+00:00,Benz's Collection kenya,@Safaricom_Care @Safaricom_Care why am I not getting okoa kredo?,I getting okoa kredo?
2022-09-04 13:40:10+00:00,OGENDO ENTERPRISES,@beth_kasinga @SafaricomPLC and @Safaricom_Care ?,?
2022-09-04 13:39:09+00:00,Safaricom Care,@GwaroME Dealing.^NR,Dealing.^NR
2022-09-04 13:39:08+00:00,CHARLIE,"Jose Camargo is withdrawing money from your Mpesa Account remotely? Well, just remember your Money is NOT Insured c… https://t.co/Uya04fjfwo","Jose Camargo withdrawing money Mpesa Account remotely? Well, remember Money NOT Insured c…"
2022-09-04 13:38:40+00:00,Clinchy,@cmdhacktivist @Sergent_nathan1 @Kasungwa_ @Safaricom_Care When you use a public WiFi someone can have a back acces… https://t.co/rftJImSsAK,When use public WiFi someone back acces…
2022-09-04 13:38:37+00:00,Rongai 💯,@Onorpik @SafaricomPLC @Safaricom_Care mpesa app shouldn't work if the simcard is not in the device being used but… https://t.co/geqX2NuqJq,mpesa app work simcard device used but…
2022-09-04 13:38:11+00:00,albert @,@allan_muriuki @Safaricom_Care Change mpesa pin right now! For safety,Change mpesa pin right now! For safety
2022-09-04 13:37:30+00:00,Agnés Amimo,@shikshaarora_ @Safaricom_Care Sorry about this experience - Kindly download the mpesa app. It helps by showing you… https://t.co/epAPtfsn8Q,Sorry experience - Kindly download mpesa app. It helps showing you…
2022-09-04 13:36:57+00:00,Philemon Bill,The Mpesa Safaricom app is likely of 80% to cause this trending fraud. https://t.co/lo1e2QWDLm,The Mpesa Safaricom app likely 80% cause trending fraud.
2022-09-04 13:36:15+00:00,Wyne Rose,"@Safaricom_Care Zoea lugha ya taifa, ilene oh mambet #nenyonsirkalit","Zoea lugha ya taifa, ilene oh mambet #nenyonsirkalit"
2022-09-04 13:35:21+00:00,PabloKE,@Safaricom_Care what I am  seeing trending here is giving me goosebumps. Is #Mpesa okay?,I seeing trending giving goosebumps. Is #Mpesa okay?
2022-09-04 13:34:32+00:00,Drew+++,"@Kasungwa_ @Safaricom_Care Happened to me as I was operating my phone, a prompt popped on my screen to authorize a… https://t.co/dgIZsBx3tf","Happened I operating phone, prompt popped screen authorize a…"
2022-09-04 13:30:13+00:00,Situma Anthonyᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ,@Twitter @TwitterSupport Please take note of this impersonation. The account and persons behind its creation are cr… https://t.co/exBtfErNty,Please take note impersonation. The account persons behind creation cr…
2022-09-04 13:29:00+00:00,SuperBox Home online,"https://t.co/s7mUlrIMaG

Uhuru Winnie Odinga On Monday Mike Sonko Tabitha Karanja Citizen TV Kalonzo Rigathi Gachagua Safaricom Kisii",Uhuru Winnie Odinga On Monday Mike Sonko Tabitha Karanja Citizen TV Kalonzo Rigathi Gachagua Safaricom Kisii
2022-09-04 13:28:58+00:00,Jenny Stanley,@Safaricom_Care Thanks! Looking forward to your help,Thanks! Looking forward help
2022-09-04 13:28:29+00:00,Kifua Kikuu,@Livingitupbro @SafaricomPLC The transaction from simple USSD Mpesa platform  to now the Mpesa App is an issue that… https://t.co/N1T6TXDNkD,The transaction simple USSD Mpesa platform Mpesa App issue that…
2022-09-04 13:27:57+00:00,Denis Maosa,@barryonyango @Safaricom_Care has given my boy a new name😂 https://t.co/9at8xRD54Z,given boy new name😂
2022-09-04 13:27:35+00:00,Ntari886,@Safaricom_Care Safaricom  mbona mnaninyima mshwari for the last 13 years nimetumie line moja adi sai na bado hamnipei??,Safaricom mbona mnaninyima mshwari last 13 years nimetumie line moja adi sai na bado hamnipei??
2022-09-04 13:26:03+00:00,B Online Services,@Kasungwa_ @Safaricom_Care the request option ni tricks..,request option ni tricks..
2022-09-04 13:25:47+00:00,Kitunguu Saumu,"@vybking With safaricom app you don’t need the sim card in, only wifi is enough to conduct any transaction without the simcard in it","With safaricom app don’t need sim card in, wifi enough conduct transaction without simcard"
2022-09-04 13:25:42+00:00,Mondy fred,@Matukamau3 @Kasungwa_ @EzbonCheruiyot @Safaricom_Care Hata mimi dio nashidwo! 😔😔,Hata mimi dio nashidwo! 😔😔
2022-09-04 13:25:24+00:00,Bett,@cyp_dev @dennisambeyi @ArthurMbugwa2 @airescancer @beth_kasinga Safaricom demands both pin and fingerprint,Safaricom demands pin fingerprint
2022-09-04 13:25:16+00:00,99 Problems,Kuna hao wajamaa hushikwa na sim card kama 1000 they are always in lias with Safaricom staff,Kuna hao wajamaa hushikwa na sim card kama 1000 always lias Safaricom staff
2022-09-04 13:23:38+00:00,Dj Tadgue (Taj),@Safaricom_Care What y’all BS are you trying? https://t.co/QYhiMaCS2x,What y’all BS trying?
2022-09-04 13:23:26+00:00,TICKLE TICKLE,@Livingitupbro @SafaricomPLC Avoid Safaricom App and Equity Bank app or any other mobile money app. It always end in tears,Avoid Safaricom App Equity Bank app mobile money app. It always end tears
2022-09-04 13:22:05+00:00,kasuku,"@it_sonia_ If you are making a call and that lady at Safaricom tells you ""you have insufficient balance"" do you con… https://t.co/vpipGykykI","If making call lady Safaricom tells ""you insufficient balance"" con…"
2022-09-04 13:22:04+00:00,FTMM,@Safaricom_Care Please check DM,Please check DM
2022-09-04 13:21:46+00:00,telvin j.,@Livingitupbro @Elainesoya @SafaricomPLC Whaaaat !!! @SafaricomPLC  @Safaricom_Care be serious!,Whaaaat !!! serious!
2022-09-04 13:21:22+00:00,JOSE CAMARGO,@bonface_okoth @WillyOgega1 @kiptum_joash @Coopbankenya @Safaricom_Care Sawa Ponifass ama ndo Ponii,Sawa Ponifass ama ndo Ponii
2022-09-04 13:20:55+00:00,99 Problems,Mtu ana access aje account yako ya Mpesa hadi anapita na pesa yako Safaricom can not be trusted,Mtu ana access aje account yako ya Mpesa hadi anapita na pesa yako Safaricom trusted
2022-09-04 13:20:34+00:00,Chrystal W,"@Safaricom_Care ,I'm trynna reverse a till transaction",",I'm trynna reverse till transaction"
2022-09-04 13:20:15+00:00,leon,@fellahkibet @zacharia_k @SafaricomPLC @Livingitupbro @PeterNdegwa_  (CEO Safaricom) it's important that… https://t.co/Yw8JjERnQ7,(CEO Safaricom) important that…
2022-09-04 13:20:06+00:00,99 Problems,Ni kaa Safaricom you wame hire wezi kwa staff yao,Ni kaa Safaricom wame hire wezi kwa staff yao
2022-09-04 13:18:31+00:00,Enzamy Tours and Travels,"Make money and Have fun while young. No amount of monet will ever ever buy back your youth
#EnzamyTours

Citizen TV… https://t.co/uCXswGLvt8",Make money Have fun young. No amount monet ever ever buy back youth #EnzamyTours Citizen TV…
2022-09-04 13:18:04+00:00,Miles the group comedian,Ebu nitoe pesa Safaricom before hio hack inifikie,Ebu nitoe pesa Safaricom hio hack inifikie
2022-09-04 13:17:18+00:00,Miami M🇰🇪💙,@Livingitupbro @_CrazyNairobian @SafaricomPLC Safaricom wenyewe ndio wakekuibia,Safaricom wenyewe ndio wakekuibia
2022-09-04 13:15:02+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii Wetangula On Monday Chilwell Kalonzo Mike Sonko  Ruto the… https://t.co/CYXxTuF8b9,Citizen TV Winnie Odinga Chelsea Manchester United Kisii Wetangula On Monday Chilwell Kalonzo Mike Sonko Ruto the…
2022-09-04 13:14:55+00:00,AIMO MAGARI DEALER 001🇰🇪🇰🇪,Citizen TV Winnie Odinga  Chelsea Manchester United Kisii Wetangula On Monday Chilwell Kalonzo Mike Sonko  Ruto the… https://t.co/Qwu37PWMHA,Citizen TV Winnie Odinga Chelsea Manchester United Kisii Wetangula On Monday Chilwell Kalonzo Mike Sonko Ruto the…
