Date,User,Tweet,clean_tweets
2022-09-04 14:32:34+00:00,Gerald Yiaile,@KeEquityBank_9C toka hapa mijinga,toka hapa mijinga
2022-09-04 14:22:29+00:00,Equity Bank Kenya,"@gerald_samaryk Hi, apologies for the inconvenience caused. Kindly follow us back and DM a reachable number for assistance. ^CJ","Hi, apologies inconvenience caused. Kindly follow us back DM reachable number assistance. ^CJ"
2022-09-04 14:22:15+00:00,Equity Bank Kenya,"@SonOfKanyingi Hi, apologies for the inconvenience caused. Kindly follow us back and DM a reachable number for assistance. ^CJ","Hi, apologies inconvenience caused. Kindly follow us back DM reachable number assistance. ^CJ"
2022-09-04 14:18:15+00:00,Owen,@KeEquityBank is your app working seems I have an issue with the OTP,app working seems I issue OTP
2022-09-04 14:15:48+00:00,Gerald Yiaile,@KeEquityBank please check DM..,please check DM..
2022-09-04 14:09:13+00:00,khatwaya Prince,@KeEquityBank @RwEquityBank This app has been asking me to register again recently everytime I log in yet it has be… https://t.co/WhbPFgGMUI,This app asking register recently everytime I log yet be…
2022-09-04 14:07:00+00:00,Muthoni Kahara,@KeEquityBank_9C @KeEquityBank @Switchkenya Check dm,Check
2022-09-04 14:06:14+00:00,Equity Bank Kenya,"@muthoni_kahara @KeEquityBank @Switchkenya Hi, apologies for the inconvenience caused. Kindly follow us back and DM… https://t.co/2odPpAnWSc","Hi, apologies inconvenience caused. Kindly follow us back DM…"
2022-09-04 14:01:33+00:00,Muthoni Kahara,@KeEquityBank @Switchkenya Your eazzy banking and equity mobile app are not working,Your eazzy banking equity mobile app working
2022-09-04 13:44:18+00:00,Equity Bank Kenya,"@Switchkenya Hey there, trust you are well. Kindly slide over to DM, we are there.","Hey there, trust well. Kindly slide DM, there."
2022-09-04 13:39:13+00:00,Equity Bank Kenya,"@biccosteve_ke Hey there, thank you for bringing this to our attention. We have raised this with our team to action… https://t.co/Vtw9s9C4YT","Hey there, thank bringing attention. We raised team action…"
2022-09-04 13:27:38+00:00,Joan Achieng were,@citizentvkenya @KeEquityBank Beautiful,Beautiful
2022-09-04 13:26:16+00:00,IAmSwitchKenya,@KeEquityBank_7V Uko idle sana oya.,Uko idle sana oya.
2022-09-04 13:18:12+00:00,Bicco Steve 🇰🇪,@KeEquityBank @EduMinKenya How do you deal with such fraudsters? https://t.co/urcSXbqLki,How deal fraudsters?
2022-09-04 13:14:56+00:00,Curtis Lwembe,"@KeEquityBank Yes they finally did, an entire day too late to be of any credible assistance in solving the problem I was facing, thanks","Yes finally did, entire day late credible assistance solving problem I facing, thanks"
2022-09-04 13:13:40+00:00,IAmSwitchKenya,Aye @KeEquityBank check DM,Aye check DM
2022-09-04 13:09:14+00:00,Equity Bank Kenya,@biccosteve_ke @EduMinKenya Awesome Stephen 👍,Awesome Stephen 👍
2022-09-04 13:07:47+00:00,I'm joseph,@Chris00624989 @kiptum_joash @KeEquityBank Then you should trace it.nk money can lost within bank system,Then trace it.nk money lost within bank system
2022-09-04 13:04:12+00:00,Equity Bank Kenya,"@biccosteve_ke Hi, apologies for the inconvenience caused. Kindly follow us back and DM a reachable number for assistance. ^CJ","Hi, apologies inconvenience caused. Kindly follow us back DM reachable number assistance. ^CJ"
2022-09-04 13:02:20+00:00,Bicco Steve 🇰🇪,@KeEquityBank It is now working👍,It working👍
2022-09-04 12:59:50+00:00,Equity Bank Kenya,@Pengmistress You are most welcome.,You welcome.
2022-09-04 12:59:10+00:00,Equity Bank Kenya,"@Niclouscage Hi Nicholas, trust you are well and our apologies for the trouble. Kindly see our response via DM and revert.","Hi Nicholas, trust well apologies trouble. Kindly see response via DM revert."
2022-09-04 12:54:10+00:00,Ms. Fluffy,@KeEquityBank Okay. Thanks. That's all.,Okay. Thanks. That's all.
2022-09-04 12:52:04+00:00,Equity Bank Kenya,"@Niclouscage Hi, apologies for the inconvenience caused. Kindly follow us back and DM a reachable number for assistance. ^CJ","Hi, apologies inconvenience caused. Kindly follow us back DM reachable number assistance. ^CJ"
2022-09-04 12:50:44+00:00,Equity Bank Kenya,@Niclouscage @KeEquityBank Hello kindly follow back and Dm a reachable phone number we call and advice.^NM,Hello kindly follow back Dm reachable phone number call advice.^NM
2022-09-04 12:49:33+00:00,Nicholas,@KeEquityBank my equity ezzy banking app is refusing to to work. Please assist.,equity ezzy banking app refusing work. Please assist.
2022-09-04 12:49:23+00:00,*,@maiko_memes @jos_swae @KeEquityBank Smh,Smh
2022-09-04 12:44:48+00:00,Equity Bank Kenya,@mickkinyanjui Kindly see our DM and revert Michael.,Kindly see DM revert Michael.
2022-09-04 12:42:21+00:00,Equity Bank Kenya,"@itsdennohbruh Hi there, thank you for writing in with your concerns. Kindly cross over to DM, see our response and… https://t.co/5lvbWDKhRv","Hi there, thank writing concerns. Kindly cross DM, see response and…"
2022-09-04 12:39:54+00:00,Equity Bank Kenya,"@Lailahassan22 Hey there, trust you are well. Kindly review our response via DM.","Hey there, trust well. Kindly review response via DM."
2022-09-04 12:39:40+00:00,scratch card,@itsdennohbruh @jos_swae @KeEquityBank https://t.co/wRMcOt9mYp,
2022-09-04 12:38:19+00:00,Equity Bank Kenya,@CurtisXaha We trust that our team has been in touch and assisted Curtis.,We trust team touch assisted Curtis.
2022-09-04 12:36:49+00:00,muenii🐾🦋,@itsdennohbruh @KeEquityBank 😂😂😂,😂😂😂
2022-09-04 12:34:45+00:00,jojo💜,@itsdennohbruh @KeEquityBank Naona admin alikua active five hours ago,Naona admin alikua active five hours ago
2022-09-04 12:32:55+00:00,*,@KeEquityBank  istg it's me trying to log in bwana wacheni izo nifungulieni app😭,istg trying log bwana wacheni izo nifungulieni app😭
2022-09-04 12:31:57+00:00,*,@KeEquityBank_9C Mbwa,Mbwa
2022-09-04 12:30:46+00:00,Equity Bank Kenya,"@itsdennohbruh Hi, apologies for the inconvenience caused. Kindly follow us back and DM a reachable number for assistance. ^CJ","Hi, apologies inconvenience caused. Kindly follow us back DM reachable number assistance. ^CJ"
2022-09-04 12:28:35+00:00,*,@KeEquityBank  check dm 🥺,check 🥺
2022-09-04 12:26:08+00:00,Lyvette,"@KeEquityBank Hello, please check DM and advise. Thanks","Hello, please check DM advise. Thanks"
2022-09-04 12:22:24+00:00,Michael Kînyanjui,@KeEquityBank Please check DM for my response.,Please check DM response.
2022-09-04 12:15:11+00:00,Equity Bank Kenya,"@Pengmistress Hello there, thank you for reaching out to us. We do not charge to update your details linked to the… https://t.co/un1ykmOH3j","Hello there, thank reaching us. We charge update details linked the…"
2022-09-04 12:08:19+00:00,Ms. Fluffy,@KeEquityBank @KevinOt04851201 Any charges? When changing phone number on bank account?,Any charges? When changing phone number bank account?
2022-09-04 12:02:58+00:00,Equity Bank Kenya,"@LoyMuchira Hello, for confidentiality purposes, kindly delete your account number from the timeline and only share… https://t.co/XhTuVqdE48","Hello, confidentiality purposes, kindly delete account number timeline share…"
2022-09-04 11:52:50+00:00,positive vibe,@Murakariuki @AbsaKenya Check this either join @KCBGroup or @KeEquityBank others are scam,Check either join others scam
2022-09-04 11:52:35+00:00,@KingLoy,@KeEquitybank_B 0708889542,708889542
2022-09-04 11:50:14+00:00,Equity Bank kenya,@LoyMuchira Kindly follow back and share your mobile number for assistance.^CJ,Kindly follow back share mobile number assistance.^CJ
2022-09-04 11:49:25+00:00,@KingLoy,@KeEquitybank_B What do you   mean? I can't access my account now I have to travel all the way to the bank miles aw… https://t.co/6qAiiaJhgs,What mean? I can't access account I travel way bank miles aw…
2022-09-04 11:43:01+00:00,Equity Bank Kenya,"@mickkinyanjui Hello Michael, we can confirm that transactions through the Equity Mobile app are working OK. We're… https://t.co/w0HaPq9YFW","Hello Michael, confirm transactions Equity Mobile app working OK. We're…"
2022-09-04 11:37:32+00:00,Equity Bank Kenya,"@EbonyCurves2 @EduMinKenya Hi there, we have replied to your DM.","Hi there, replied DM."
2022-09-04 11:28:25+00:00,Equity Bank kenya,"@LoyMuchira Hi, apologies for the inconvenience caused. Kindly follow us back and DM a reachable number for assistance. ^CJ","Hi, apologies inconvenience caused. Kindly follow us back DM reachable number assistance. ^CJ"
2022-09-04 11:28:04+00:00,Equity Bank kenya,"@LoyMuchira Hi, apologies for the inconvenience caused. Kindly follow us back and DM a reachable number for assistance. ^CJ","Hi, apologies inconvenience caused. Kindly follow us back DM reachable number assistance. ^CJ"
2022-09-04 11:27:58+00:00,Equity Bank kenya,"@mickkinyanjui Hi, apologies for the inconvenience caused. Kindly follow us back and DM a reachable number for assistance. ^CJ","Hi, apologies inconvenience caused. Kindly follow us back DM reachable number assistance. ^CJ"
2022-09-04 11:27:52+00:00,Equity Bank kenya,"@mickkinyanjui Hi, apologies for the inconvenience caused. Kindly follow us back and DM a reachable number for assistance. ^CJ","Hi, apologies inconvenience caused. Kindly follow us back DM reachable number assistance. ^CJ"
2022-09-04 11:27:16+00:00,Michael Kînyanjui,"@KeEquityBank Is it only for me, or your mobile app system is not sending OTPs?
I can't transact using the app coz not receiving OTPs.","Is me, mobile app system sending OTPs? I can't transact using app coz receiving OTPs."
2022-09-04 11:23:25+00:00,Ebony Booty,@KeEquityBank @EduMinKenya Check inbox,Check inbox
2022-09-04 11:21:45+00:00,Equity Bank Kenya,"@biccosteve_ke @EduMinKenya Hi Stephen, we can confirm that the Equity Mobile app is working OK and we can see that… https://t.co/5s901pCq80","Hi Stephen, confirm Equity Mobile app working OK see that…"
2022-09-04 11:12:23+00:00,Equity Bank kenya,"@M_Ushnies Hi, apologies for the inconvenience caused. Kindly follow us back and DM a reachable number for assistance. ^CJ","Hi, apologies inconvenience caused. Kindly follow us back DM reachable number assistance. ^CJ"
2022-09-04 11:11:47+00:00,Equity Bank Kenya,@M_Ushnies We have engaged you further via DM.,We engaged via DM.
2022-09-04 11:11:42+00:00,Equity Bank kenya,"@M_Ushnies Hi, apologies for the inconvenience caused. Kindly follow us back and DM a reachable number for assistance. ^CJ","Hi, apologies inconvenience caused. Kindly follow us back DM reachable number assistance. ^CJ"
2022-09-04 11:11:28+00:00,Equity Bank kenya,"@M_Ushnies Hi, apologies for the inconvenience caused. Kindly follow us back and DM a reachable number for assistance. ^CJ","Hi, apologies inconvenience caused. Kindly follow us back DM reachable number assistance. ^CJ"
2022-09-04 11:04:39+00:00,Meenah Ushnies,@KeEquityBank Please check again.  I have reverted,Please check again. I reverted
2022-09-04 11:03:57+00:00,Saint Hacker,"@KeEquitybank_B No inconvenience whatsoever, I'm just saying I can access my statements from your app FREE OF CHARGE","No inconvenience whatsoever, I'm saying I access statements app FREE OF CHARGE"
2022-09-04 11:02:10+00:00,Bicco Steve 🇰🇪,"@KeEquityBank @EduMinKenya What are these? Nkt! 
After using my fingerprint and keying in my password I still get t… https://t.co/4AZS8E4kyv",What these? Nkt! After using fingerprint keying password I still get t…
2022-09-04 11:00:28+00:00,JACKSON KIMANI ,"@Murakariuki @AbsaKenya @Coopbankenya @StanbicKE @KeEquityBank If you need certified copies, which I believe is wha… https://t.co/ICWlVbQPJy","If need certified copies, I believe wha…"
2022-09-04 11:00:19+00:00,Equity Bank Kenya,"@M_Ushnies Hey there, we are glad to hear from you. Kindly review our response via DM and revert.","Hey there, glad hear you. Kindly review response via DM revert."
2022-09-04 10:59:54+00:00,Curtis Lwembe,@KeEquityBank Still waiting...,Still waiting...
2022-09-04 10:59:44+00:00,Curtis Lwembe,@KeEquityBank Still waiting...,Still waiting...
2022-09-04 10:53:36+00:00,Benzeed M,@KeEquityBank is the most secure platform for transacting business here in Kenya. VERY SAFE AND SECURE PLATFORM 🙏 https://t.co/gKNLbWBgnX,secure platform transacting business Kenya. VERY SAFE AND SECURE PLATFORM 🙏
2022-09-04 10:53:04+00:00,Meenah Ushnies,@KeEquityBank Hi. Check your inbox its urgent,Hi. Check inbox urgent
2022-09-04 10:51:08+00:00,Equity Bank kenya,"@Saint_hacker Hi, apologies for the inconvenience caused. Kindly follow us back and DM a reachable number for assistance. ^CJ","Hi, apologies inconvenience caused. Kindly follow us back DM reachable number assistance. ^CJ"
2022-09-04 10:50:56+00:00,MrPiece🇰🇪,"@zoom_ke @Livingitupbro @SafaricomPLC @Safaricom_Care True, just like what @KeEquityBank  does. Very secure mobile… https://t.co/WMCoGDYscU","True, like does. Very secure mobile…"
2022-09-04 10:44:19+00:00,Saint Hacker,"@Murakariuki @AbsaKenya With @KeEquityBank you query the statements right off the app.

If you need them certified… https://t.co/OO6XoFp2JE",With query statements right app. If need certified…
2022-09-04 10:34:32+00:00,Equity Bank Kenya,@AkeAmos Kindly review our further engagement via DM.,Kindly review engagement via DM.
2022-09-04 10:23:57+00:00,Georgy,@IEBCKenya When are you paying election officials via @KeEquityBank ?,When paying election officials via ?
2022-09-04 10:21:22+00:00,NDEGE 🦅HSC🇰🇪,@citizentvkenya @KeEquityBank How many can you recognize by name here. https://t.co/nXwwFXN6Ia,How many recognize name here.
2022-09-04 10:20:39+00:00,Zotecan,"@MachukaBon @citizentvkenya @KeEquityBank The frontrunners , Long live stormers","The frontrunners , Long live stormers"
2022-09-04 10:20:37+00:00,Equity Bank Kenya,"@OderaNiqo Hi Nikko, thank you for stopping over. We have been in touch and advised.","Hi Nikko, thank stopping over. We touch advised."
2022-09-04 10:17:38+00:00,Amos Ake,"@KeEquityBank Still no Response 
What's wrong with you guys???",Still Response What's wrong guys???
2022-09-04 10:06:15+00:00,Ｎ Ｉ Ｋ Ｋ Ｏ,@KeEquityBank @EduMinKenya Kindy assist pale kwa DM,Kindy assist pale kwa DM
2022-09-04 09:53:57+00:00,Bon Machuka,@citizentvkenya @KeEquityBank Nyambaria what a name! What a school the alumni! We are always proud!,Nyambaria name! What school alumni! We always proud!
2022-09-04 09:49:54+00:00,Equity Bank Kenya,"@AkeAmos Hello Amos, thank you for reaching out to us. We regret any inconvenience this might have caused. Kindly D… https://t.co/1ourbPEQnf","Hello Amos, thank reaching us. We regret inconvenience might caused. Kindly D…"
2022-09-04 09:45:22+00:00,Amos Ake,@KeEquityBank lodged a complaint yesterday over a transaction yet no response has been given. RECIPIENT IS YET TO R… https://t.co/hXIAOXwVsR,lodged complaint yesterday transaction yet response given. RECIPIENT IS YET TO R…
2022-09-04 09:32:18+00:00,Equity Bank Kenya,"@RKagola Hey, we're sorry to hear that you're experiencing a hitch on the Equity Mobile app.
Kindly see our DM and… https://t.co/T3yfUUJhoI","Hey, we're sorry hear experiencing hitch Equity Mobile app. Kindly see DM and…"
2022-09-04 09:28:40+00:00,Equity Bank Kenya,"@EbonyCurves2 @EduMinKenya Hi there, we've seen and responded to your DM. Please take a look.","Hi there, we've seen responded DM. Please take look."
2022-09-04 09:22:57+00:00,God of Money💰,"@omwambaKE @citizentvkenya @KeEquityBank Yes sir True,same things I teach to my students,if you stick with what sch… https://t.co/4TqEDK1Rfn","Yes sir True,same things I teach students,if stick sch…"
2022-09-04 09:18:30+00:00,Equity Bank Kenya,"@kiddysamurai Hi Nick and thanks for reaching out to us.  
We have engaged you on DM and advised, please have a look.","Hi Nick thanks reaching us. We engaged DM advised, please look."
2022-09-04 09:09:24+00:00,Billbetryll,@KeEquityBank @RwEquityBank Login into this new App is a one hell task,Login new App one hell task
2022-09-04 09:09:22+00:00,Ebony Booty,"@KeEquityBank @EduMinKenya Hi, please check inbox","Hi, please check inbox"
2022-09-04 09:04:47+00:00,Nick,@KeEquityBank please check dm,please check
2022-09-04 09:03:41+00:00,Equity Bank Kenya,@DavidQanyi Hi David and thank you for writing in. Kindly see our response to your DM and let us know.,Hi David thank writing in. Kindly see response DM let us know.
2022-09-04 09:01:23+00:00,Antony Mathenge,@citizentvkenya @KeEquityBank https://t.co/ZtOnWcTx7I,
2022-09-04 08:56:53+00:00,Equity Bank Kenya,"@Juliusjoseph21 @MUTHEUVICKY Hi Julius, we trust you're doing well. Kindly share more details on this.  
If you pre… https://t.co/DgrZ1QLlGB","Hi Julius, trust well. Kindly share details this. If pre…"
2022-09-04 08:55:01+00:00,Boris.,"@citizentvkenya @KeEquityBank @alumninyambaria here is the development, Otuke the humble chief cook,the place makes… https://t.co/TOdYOFeob9","development, Otuke humble chief cook,the place makes…"
2022-09-04 08:54:54+00:00,Equity Bank Kenya,"@tuwei_kipkoech @alexmwanzo @KCBGroup Hello Tuwei, we regret to hear about your experience and would like to suppor… https://t.co/UsOninuxux","Hello Tuwei, regret hear experience would like suppor…"
2022-09-04 08:50:19+00:00,Equity Bank Kenya,"@CurtisXaha Hi Curtis, we have engaged you on DM. Apologies for the wait. 
We have shared the fraudulent Twitter ha… https://t.co/Pujqu9bHP8","Hi Curtis, engaged DM. Apologies wait. We shared fraudulent Twitter ha…"
2022-09-04 08:50:18+00:00,Equity Bank Kenya,"@CurtisXaha Hello Curtis, we trust you're well.
We have responded to your DM and the concern you've brought to our… https://t.co/FlpYLYhgGN","Hello Curtis, trust well. We responded DM concern brought our…"
2022-09-04 08:49:03+00:00,Katen Ke,@_tsmerichie @KeEquityBank @KCBGroup Do so,Do
2022-09-04 08:45:18+00:00,David Kanyi,@KeEquityBank Address my issue,Address issue
2022-09-04 08:45:07+00:00,Richie,@4kanali @KeEquityBank @KCBGroup Ama tukuchangishie uku tl?,Ama tukuchangishie uku tl?
2022-09-04 08:42:23+00:00,Katen Ke,@_tsmerichie @KeEquityBank Also @KCBGroup  do the same,Also
2022-09-04 08:40:57+00:00,"Mr. No strings attached, Njr 10 💰",@citizentvkenya @KeEquityBank Go to hell,Go hell
2022-09-04 08:40:54+00:00,Richie,"Hey @KeEquityBank save him,anateseka.🥲 https://t.co/eSnCQZkk3c","Hey save him,anateseka.🥲"
2022-09-04 08:40:51+00:00,Jac Yahya,@citizentvkenya @KeEquityBank Good one,Good one
2022-09-04 08:40:22+00:00,Citizen TV Kenya,"Nyambaria High School Chief Principal, Charles Onyari celebrates the benefits of transitioning from cooking with fi… https://t.co/cxrtcQcDdK","Nyambaria High School Chief Principal, Charles Onyari celebrates benefits transitioning cooking fi…"
2022-09-04 08:29:08+00:00,Equity Bank Kenya,"@Joshsmasha Hi Josh, kindly see our engagement on DM and let us know.","Hi Josh, kindly see engagement DM let us know."
2022-09-04 08:20:56+00:00,Julius Joseph,@KeEquityBank @MUTHEUVICKY But the app is open since morning,But app open since morning
2022-09-04 08:20:12+00:00,»†★Sniper★†«,@citizentvkenya @KeEquityBank My Principal 😅✊,My Principal 😅✊
2022-09-04 08:18:36+00:00,Chris,"@NyangOsito @kiptum_joash @KeEquityBank No..from Mpesa tu wrong account,,instead of my account..","No..from Mpesa tu wrong account,,instead account.."
2022-09-04 08:15:50+00:00,Equity Bank Kenya,@JaduongEvans You're most welcome Evans.,You're welcome Evans.
2022-09-04 08:12:19+00:00,Equity Bank Kenya,"@MoustafiAlvin We have responded to your DM Alvin, kindly check and revert.","We responded DM Alvin, kindly check revert."
2022-09-04 08:09:15+00:00,Curtis Lwembe,"@KeEquityBank you have an unverified account responding to tweets and requesting personal info in dms. Frankly, the… https://t.co/rbvNtjAoXt","unverified account responding tweets requesting personal info dms. Frankly, the…"
2022-09-04 08:05:51+00:00,@TheFlash_tuwei,@alexmwanzo @KCBGroup Bwana @KeEquityBank imeniaibisha thrice bana.Such an embarrassing moment.,Bwana imeniaibisha thrice bana.Such embarrassing moment.
2022-09-04 07:56:18+00:00,Curtis Lwembe,@KeEquityBank check your dms,check dms
2022-09-04 07:47:39+00:00,Josh junior,@KeEquityBank fix your system,fix system
2022-09-04 07:46:09+00:00,Jaduong' Evans (Chairman),@KeEquityBank Very much satisfied. Thank you.,Very much satisfied. Thank you.
2022-09-04 07:44:19+00:00,Equity Bank Kenya,"@JaduongEvans We have advised Evans, please check.","We advised Evans, please check."
2022-09-04 07:42:35+00:00,𝐊𝟏𝐑𝟏𝐌𝟏,@mbinya_1 @KeEquityBank Uyu purity ni dem ama mumama,Uyu purity ni dem ama mumama
2022-09-04 07:42:20+00:00,Jaduong' Evans (Chairman),@KeEquityBank Last rebuttal via your DM.Urgently Check.,Last rebuttal via DM.Urgently Check.
2022-09-04 07:37:01+00:00,Alvine W.,@KeEquityBank Please reply my dm,Please reply
2022-09-04 07:32:37+00:00,Equity Bank Kenya,"@MoustafiAlvin Hello Alvin, we trust you're well. We have engaged you on DM. Please take a look and revert.","Hello Alvin, trust well. We engaged DM. Please take look revert."
2022-09-04 07:27:51+00:00,Equity Bank Kenya,@JaduongEvans We have engaged you on DM Evans and advised.,We engaged DM Evans advised.
2022-09-04 07:25:01+00:00,Alvine W.,@KeEquityBank hello. I happened to send money to a wrong number from my equity acc. Please initiate my reversal,hello. I happened send money wrong number equity acc. Please initiate reversal
2022-09-04 07:09:15+00:00,Equity Bank Kenya,"@henrywanjau8 @EduMinKenya Hi Henry, we regret the long wait. We have been in touch on DM and advised. Please have a look.","Hi Henry, regret long wait. We touch DM advised. Please look."
2022-09-04 07:03:08+00:00,wachiranicholus,So @KeEquityBank is buying a USD at 116 bob and selling the same at 129. I understand we are a capitalist nation bu… https://t.co/Q9NNq1IzPa,So buying USD 116 bob selling 129. I understand capitalist nation bu…
2022-09-04 07:01:12+00:00,Wanjau,@KeEquityBank @EduMinKenya Please reply to my DM which has been pending for over 20hrs.,Please reply DM pending 20hrs.
2022-09-04 06:57:49+00:00,Karl Enterprises,@Murakariuki @AbsaKenya Bank statements via emails are free @KeEquityBank,Bank statements via emails free
2022-09-04 06:53:19+00:00,Equity Bank Kenya,#EquityClimateAction #Trees #Conservation @EduMinKenya https://t.co/O1VFXzWLC2,#EquityClimateAction #Trees #Conservation
2022-09-04 06:43:37+00:00,Jaduong' Evans (Chairman),@KeEquityBank Thank you.I have rebutted back. Check your DM again.,Thank you.I rebutted back. Check DM again.
2022-09-04 06:40:45+00:00,Equity Bank Kenya,"@KeithLytton Hi Keith, we regret any inconvenience caused. However, we have engaged you on DM and advised.  
Kindly hold on.","Hi Keith, regret inconvenience caused. However, engaged DM advised. Kindly hold on."
2022-09-04 06:36:54+00:00,Ramgooner ♈,@citizentvkenya @KeEquityBank *Nyambaria School,*Nyambaria School
2022-09-04 06:30:42+00:00,Equity Bank Kenya,"@johnmensour Hello John, we're sorry that you're yet to receive the confirmation message from our end.
We can howev… https://t.co/M9u1Dz8nuU","Hello John, we're sorry yet receive confirmation message end. We howev…"
2022-09-04 06:26:30+00:00,LyttonK,@KeEquityBank your services and customer care response is very wanting!!,services customer care response wanting!!
2022-09-04 06:25:53+00:00,Equity Bank Kenya,"@Machumphreykur1 @alexmwanzo @KCBGroup Hello Kuria, we're truly sorry to hear about your experience. We can confirm… https://t.co/aMjm9LdkU9","Hello Kuria, we're truly sorry hear experience. We confirm…"
2022-09-04 06:15:31+00:00,Abojani Investment🇰🇪🇺🇬🇹🇿,@Ole_Naipota @KCBGroup @KeEquityBank thank you,thank
2022-09-04 06:12:41+00:00,Ole Naipota,@TheAbojani @KCBGroup Equity Bank also has a commercial office there @KeEquityBank,Equity Bank also commercial office
2022-09-04 06:11:03+00:00,Kim,@KeEquityBank Pesa nililipa jana na bado confirmation. https://t.co/QJL89ePCwi,Pesa nililipa jana na bado confirmation.
2022-09-04 06:07:06+00:00,ENG. Tharau Kuria,"@alexmwanzo @KCBGroup Sometime back, i was in bata, masaa ikiwa ni ya ngilu. Men, i had to ask money from a friend.… https://t.co/FQqczVflbL","Sometime back, bata, masaa ikiwa ni ya ngilu. Men, ask money friend.…"
2022-09-04 06:03:31+00:00,Michael,This is huge! @KeEquityBank making a big difference. https://t.co/iBmLVUhYWK,This huge! making big difference.
2022-09-04 05:59:01+00:00,"Chris Otee, MBS ✪","@citizentvkenya @KeEquityBank The Kingdom of #SaudiArabia @KSAmofaEN is a FAILED STATE in the 21 century! Slavery,… https://t.co/gb2qI9YbxL","The Kingdom #SaudiArabia FAILED STATE 21 century! Slavery,…"
2022-09-04 05:57:15+00:00,Equity Bank Kenya,"@mbinya_1 Hello Mary, we're sorry about the delayed confirmation notification from our end.  
We can however confir… https://t.co/HfbZbl3lEj","Hello Mary, we're sorry delayed confirmation notification end. We however confir…"
2022-09-04 05:54:20+00:00,Equity Bank Kenya,"@Murakariuki Hello Kariuki, statements sent on email are absolutely free.","Hello Kariuki, statements sent email absolutely free."
2022-09-04 05:52:17+00:00,Mary Mbinya,"Heh @KeEquityBank is a very stupid bank. Pesa nililipa jana saa saba message inakuja sahii, why? https://t.co/FcJdHY2Mwz","Heh stupid bank. Pesa nililipa jana saa saba message inakuja sahii, why?"
2022-09-04 05:50:33+00:00,Misati™,@citizentvkenya @KeEquityBank Mr. Isaboke in the background doing the Lord's work. My alma mater 💯,Mr. Isaboke background Lord's work. My alma mater 💯
2022-09-04 05:43:43+00:00,Mura,@KeEquityBank @Motherofcreator @AbsaKenya How much is a pdf statement sent via email?,How much pdf statement sent via email?
2022-09-04 05:43:10+00:00,Equity Bank Kenya,"@NyangOsito @kiptum_joash Hello Osito, we got in touch on DM and are awaiting your feedback for further support with the reversal request.","Hello Osito, got touch DM awaiting feedback support reversal request."
2022-09-04 05:41:43+00:00,Boaz Solomon,@_bogonko @citizentvkenya @KeEquityBank He is implementing some of the former principal's projects Mr Boaz Owino wh… https://t.co/UASikh2Lht,He implementing former principal's projects Mr Boaz Owino wh…
2022-09-04 05:40:57+00:00,Equity Bank Kenya,"@MK97311910 Hey, you're most welcome. Have a pleasant day ahead.","Hey, welcome. Have pleasant day ahead."
2022-09-04 05:39:57+00:00,Equity Bank Kenya,"@AmingaRober Hi Robert, an update of your email address as maintained on your account requires a branch visit.  
Le… https://t.co/zeKETXV1GO","Hi Robert, update email address maintained account requires branch visit. Le…"
2022-09-04 05:37:03+00:00,Boaz Solomon,@citizentvkenya @KeEquityBank My former high school! Bravo!,My former high school! Bravo!
2022-09-04 05:35:37+00:00,Equity Bank Kenya,"@Motherofcreator @Murakariuki @AbsaKenya Hello, you can access your bank statement at Ksh 180 per page from any of… https://t.co/hadm1FjJSn","Hello, access bank statement Ksh 180 per page of…"
2022-09-04 05:33:43+00:00,Luwagga Mose kayondo,"@citizentvkenya @KeEquityBank Congs congs we need to protect, preserve and conserve our ecosystems by using clean energy..","Congs congs need protect, preserve conserve ecosystems using clean energy.."
2022-09-04 05:29:44+00:00,Aliyutj,"@citizentvkenya @KeEquityBank Thanks for restoring my happiness in my darkest days, during those period I invested… https://t.co/LLCc1GChkk","Thanks restoring happiness darkest days, period I invested…"
2022-09-04 05:24:29+00:00,Citizen TV Kenya,"Nyambaria High School Chief Principal, Charles Onyari celebrates the benefits of transitioning from cooking with fi… https://t.co/ykikSx2sf5","Nyambaria High School Chief Principal, Charles Onyari celebrates benefits transitioning cooking fi…"
2022-09-04 05:19:08+00:00,M.K,@KeEquityBank Thanks,Thanks
2022-09-04 05:07:16+00:00,Robert Aming'a,"@KeEquityBank please help me change my email, the one I registered with had errors and am having trouble in transac… https://t.co/J6EnMpvE17","please help change email, one I registered errors trouble transac…"
2022-09-04 04:51:33+00:00,Jamal Omar,@mmnjug @Kenya_Ports @KeEquityBank 🔥,🔥
2022-09-04 04:49:47+00:00,mmnjug™,.@kenya_ports face @KeEquityBank's Dumas in an explosive Kenya National Basketball League encounter at Nyayo Stadiu… https://t.co/lG9ms3rMoo,. face 's Dumas explosive Kenya National Basketball League encounter Nyayo Stadiu…
2022-09-04 04:38:02+00:00,I'm joseph,@Chris00624989 @kiptum_joash @KeEquityBank You mean...you sent from bank to mpesa,You mean...you sent bank mpesa
2022-09-04 04:37:14+00:00,I'm joseph,@Chris00624989 @kiptum_joash @KeEquityBank What amazed me is that even at the customer desk of equity they told me… https://t.co/cmdO3gPd5t,What amazed even customer desk equity told me…
2022-09-04 04:12:16+00:00,D.O.B,@National_Bank @KipkiruiAR @a_omude @Murakariuki @AbsaKenya Good job @KeEquityBank a bank for hustler's you make us survive manze,Good job bank hustler's make us survive manze
